session_id,window_id,window_start_sec,window_end_sec,phase,investigation_zone,heart_rate_bpm,rr_mean_ms,rmssd_ms,sdnn_ms,muse_delta_rel,muse_theta_rel,muse_alpha_rel,muse_beta_rel,muse_gamma_rel,muse_accel_mean_g,muse_accel_peak_g,bodycam_motion_score,bodycam_light_change_score,audio_rms_dbfs,audio_peak_dbfs,audio_transient_count,temperature_c,humidity_pct,environmental_noise_db,polar_signal_quality,muse_signal_quality,bodycam_signal_quality,artifact_flag
SITE_03_P03_A,SITE_03_P03_A_W103,1020,1030,during,zone_c,69.0,869.7,41.6,46.6,0.29458,0.18684,0.27468,0.18887,0.05502,0.048,0.2115,0.108,0.0455,-49.9,-36.2,0,20.4,33.9,35.0,0.9684,0.946,1.0,False
SITE_03_P03_A,SITE_03_P03_A_W104,1030,1040,during,zone_c,66.0,909.4,24.7,31.9,0.27985,0.21157,0.27323,0.17303,0.06232,0.0646,0.2896,0.1241,0.0397,-47.2,-33.4,0,20.4,33.8,37.4,0.9777,0.929,0.9817,False
SITE_03_P03_A,SITE_03_P03_A_W105,1040,1050,during,zone_c,61.9,969.3,41.4,55.7,0.33501,0.20612,0.23524,0.15729,0.06634,0.0529,0.1343,0.0951,0.0223,-47.0,-34.2,0,20.4,33.9,33.8,0.9564,0.9682,0.9779,False
SITE_03_P03_A,SITE_03_P03_A_W106,1050,1060,during,zone_c,66.0,909.2,39.1,45.9,0.29702,0.21174,0.26154,0.16793,0.06178,0.0359,0.1359,0.1013,0.0145,-48.9,-37.6,0,20.5,33.3,34.0,0.9446,0.9444,0.9877,False
SITE_03_P03_A,SITE_03_P03_A_W107,1060,1070,during,zone_c,72.4,828.3,12.8,20.1,0.30394,0.18274,0.29109,0.1684,0.05383,0.1333,0.3691,0.4316,0.163,-47.8,-35.7,0,20.6,32.7,31.9,0.9008,0.8698,0.9783,False
SITE_03_P03_A,SITE_03_P03_A_W108,1070,1080,during,zone_c,67.8,884.3,21.7,19.5,0.31249,0.21868,0.23761,0.17963,0.05159,0.1226,0.4865,0.3848,0.0701,-47.7,-35.0,0,20.6,32.6,33.5,0.9316,0.8198,0.9697,False
SITE_03_P03_A,SITE_03_P03_A_W109,1080,1090,during,zone_c,67.3,891.1,43.7,51.3,0.28163,0.20236,0.26883,0.18673,0.06045,0.0301,0.1311,0.1072,0.0236,-50.2,-39.1,0,20.7,33.5,32.0,0.9595,0.9458,0.986,False
SITE_03_P03_A,SITE_03_P03_A_W110,1090,1100,during,zone_c,67.5,888.7,38.7,52.6,0.34444,0.19339,0.22907,0.17976,0.05333,0.0652,0.1692,0.1358,0.0888,-50.6,-38.5,0,20.7,33.4,30.2,0.9555,0.9383,0.9655,False
SITE_03_P03_A,SITE_03_P03_A_W111,1100,1110,during,zone_c,69.5,862.8,54.4,61.9,0.30889,0.19837,0.25994,0.17968,0.05312,0.0313,0.0889,0.0736,0.0292,-45.3,-34.9,0,20.8,34.1,34.4,0.9578,0.9473,0.9804,False
SITE_03_P03_A,SITE_03_P03_A_W112,1110,1120,during,zone_c,65.1,922.3,32.9,45.0,0.32423,0.19704,0.25487,0.16842,0.05544,0.0622,0.2512,0.178,0.0453,-50.1,-41.0,0,20.9,34.5,32.4,0.961,0.9268,0.9842,False
SITE_03_P03_A,SITE_03_P03_A_W113,1120,1130,during,zone_c,68.5,875.9,47.6,59.0,0.30699,0.21244,0.24395,0.17357,0.06304,0.0415,0.123,0.1158,0.0872,-47.7,-37.1,0,21.0,34.7,32.9,0.9687,0.934,0.9952,False
SITE_03_P03_A,SITE_03_P03_A_W114,1130,1140,during,zone_c,70.7,849.2,44.4,54.5,0.30845,0.22109,0.26568,0.15266,0.05211,0.0424,0.1906,0.1113,0.1427,-50.5,-41.1,0,21.3,34.5,36.6,0.9637,0.9347,0.9688,False
SITE_03_P03_A,SITE_03_P03_A_W115,1140,1150,during,zone_c,66.5,902.2,41.6,52.5,0.32931,0.19873,0.25763,0.15514,0.05919,0.0358,0.1514,0.0913,0.123,-45.4,-33.4,0,21.2,34.5,36.3,0.9813,0.9853,0.9796,False
SITE_03_P03_A,SITE_03_P03_A_W116,1150,1160,during,zone_c,67.1,893.6,44.5,58.8,0.28231,0.20553,0.27886,0.16151,0.07179,0.0709,0.3145,0.1306,0.062,-49.0,-37.7,0,21.2,34.6,36.7,0.9473,0.899,0.9928,False
SITE_03_P03_A,SITE_03_P03_A_W117,1160,1170,during,zone_c,70.9,846.2,46.4,54.7,0.33171,0.20984,0.23641,0.17635,0.04569,0.042,0.1067,0.0963,0.0654,-48.2,-33.2,0,21.0,35.0,37.8,0.9765,0.8937,1.0,False
SITE_03_P03_A,SITE_03_P03_A_W118,1170,1180,during,zone_c,66.6,900.6,41.5,50.1,0.34237,0.1792,0.26692,0.16376,0.04775,0.0689,0.2415,0.1561,0.015,-49.3,-39.1,0,20.9,35.8,38.4,0.9755,0.9888,0.9609,False
SITE_03_P03_A,SITE_03_P03_A_W119,1180,1190,during,zone_c,77.5,774.2,29.5,35.9,0.29783,0.22733,0.27185,0.15189,0.05111,0.1133,0.3206,0.4338,0.0534,-47.4,-35.4,0,20.8,36.4,38.3,0.8984,0.8109,0.9865,False
SITE_03_P03_A,SITE_03_P03_A_W120,1190,1200,during,zone_c,78.4,765.5,27.1,34.1,0.32121,0.21206,0.25942,0.15842,0.04889,0.1415,0.3868,0.4472,0.0115,-50.0,-36.7,0,20.8,35.7,38.1,0.9307,0.8443,0.9842,False
SITE_03_P03_A,SITE_03_P03_A_W121,1200,1210,during,zone_d,69.0,870.1,37.1,45.0,0.3033,0.20654,0.26221,0.17956,0.0484,0.0537,0.2164,0.0723,0.0997,-49.1,-35.2,0,20.5,36.3,37.2,0.9689,1.0,0.9765,False
SITE_03_P03_A,SITE_03_P03_A_W122,1210,1220,during,zone_d,73.0,821.7,41.7,53.6,0.30419,0.21822,0.25557,0.17211,0.0499,0.0501,0.1404,0.1628,0.0502,-47.7,-37.4,0,20.5,35.9,38.2,0.9745,0.9442,0.9897,False
SITE_03_P03_A,SITE_03_P03_A_W123,1220,1230,during,zone_d,72.0,832.8,38.9,44.5,0.27747,0.2019,0.31022,0.16291,0.04751,0.0533,0.2133,0.1362,0.0353,-45.9,-35.3,0,20.7,35.7,38.4,0.9747,0.9883,0.9818,False
SITE_03_P03_A,SITE_03_P03_A_W124,1230,1240,during,zone_d,71.5,838.9,42.0,50.9,0.31577,0.20232,0.26699,0.15021,0.06471,0.0751,0.2374,0.1954,0.0791,-45.2,-34.0,0,20.6,35.8,41.4,0.969,0.9125,0.979,False
SITE_03_P03_A,SITE_03_P03_A_W125,1240,1250,during,zone_d,72.1,832.6,41.5,50.4,0.31231,0.20597,0.26385,0.15841,0.05946,0.0443,0.1158,0.0958,0.1975,-45.0,-32.3,0,20.7,35.5,39.6,0.9628,0.8731,0.9716,False
SITE_03_P03_A,SITE_03_P03_A_W126,1250,1260,during,zone_d,66.4,903.8,32.3,39.4,0.3097,0.24509,0.2333,0.154,0.0579,0.0581,0.1714,0.1052,0.0306,-46.3,-33.7,0,20.8,35.1,37.4,0.9527,0.9172,1.0,False
SITE_03_P03_A,SITE_03_P03_A_W127,1260,1270,during,zone_d,71.3,841.9,35.0,47.8,0.27696,0.2078,0.27301,0.19199,0.05023,0.0603,0.2025,0.1393,0.0223,-45.1,-32.3,0,20.9,35.5,40.1,0.9548,0.9646,0.9882,False
SITE_03_P03_A,SITE_03_P03_A_W128,1270,1280,during,zone_d,72.1,832.0,39.1,48.3,0.30062,0.19553,0.26097,0.19581,0.04707,0.0639,0.176,0.184,0.1258,-47.5,-34.3,0,20.7,35.2,38.5,0.9214,0.9447,0.972,False
SITE_03_P03_A,SITE_03_P03_A_W129,1280,1290,during,zone_d,69.3,865.7,32.8,45.7,0.29684,0.21109,0.26688,0.17761,0.04759,0.0631,0.2359,0.1376,0.1225,-50.0,-39.4,0,21.0,35.0,36.5,0.9622,0.9114,0.9825,False
SITE_03_P03_A,SITE_03_P03_A_W130,1290,1300,during,zone_d,66.8,898.0,37.5,42.2,0.28758,0.19799,0.26666,0.19571,0.05206,0.039,0.1025,0.1328,0.108,-46.6,-34.3,0,20.8,34.6,39.9,0.9643,0.8787,0.9868,False
SITE_03_P03_A,SITE_03_P03_A_W131,1300,1310,during,zone_d,67.8,885.2,34.1,46.2,0.28454,0.20373,0.2754,0.18075,0.05557,0.0696,0.222,0.1554,0.0773,-46.2,-34.8,0,20.6,34.2,39.2,0.9513,0.9575,0.9672,False
SITE_03_P03_A,SITE_03_P03_A_W132,1310,1320,during,zone_d,62.8,955.3,47.1,63.3,0.27823,0.22499,0.26672,0.17331,0.05675,0.0424,0.1728,0.1053,0.0377,-48.7,-36.8,0,20.8,34.4,40.2,0.9486,0.8973,0.9806,False
SITE_03_P03_A,SITE_03_P03_A_W133,1320,1330,during,zone_d,69.7,860.3,34.9,46.6,0.28476,0.2144,0.28484,0.1726,0.0434,0.0445,0.1731,0.1066,0.0158,-46.6,-35.0,0,21.1,34.6,39.5,0.9641,0.8683,0.9762,False
SITE_03_P03_A,SITE_03_P03_A_W134,1330,1340,during,zone_d,71.3,841.3,45.8,57.8,0.30259,0.22251,0.26318,0.16211,0.04961,0.03,0.1272,0.0997,0.0813,-47.0,-35.1,0,21.1,34.1,41.7,0.9624,0.928,0.9647,False
SITE_03_P03_A,SITE_03_P03_A_W135,1340,1350,during,zone_d,72.1,832.5,43.8,50.0,0.28046,0.22095,0.27877,0.16444,0.05539,0.0433,0.1303,0.123,0.1204,-47.5,-34.7,0,21.0,34.1,40.1,0.9428,0.9366,0.962,False
SITE_03_P03_A,SITE_03_P03_A_W136,1350,1360,during,zone_d,73.8,813.2,40.6,47.1,0.29241,0.20953,0.25563,0.1761,0.06633,0.0601,0.2168,0.171,0.0198,-45.8,-33.2,0,20.9,33.4,39.3,0.9371,0.9619,0.9802,False
SITE_03_P03_A,SITE_03_P03_A_W137,1360,1370,during,zone_d,69.6,861.6,44.9,59.1,0.30109,0.20705,0.26773,0.16532,0.05881,0.0819,0.2552,0.2657,0.0095,-46.0,-34.3,0,20.8,34.5,37.3,0.9441,0.8669,0.9737,False
SITE_03_P03_A,SITE_03_P03_A_W138,1370,1380,during,zone_d,70.8,847.1,45.2,53.3,0.31338,0.20263,0.28508,0.15873,0.04019,0.0477,0.1315,0.1049,0.0538,-46.6,-33.2,0,20.9,34.2,36.4,0.9541,0.9315,0.9831,False
SITE_03_P03_A,SITE_03_P03_A_W139,1380,1390,during,zone_d,65.8,912.3,37.8,48.2,0.30871,0.21079,0.27862,0.16057,0.0413,0.0377,0.1487,0.0971,0.132,-45.6,-34.2,0,20.7,34.9,38.9,0.9879,0.9134,0.9924,False
SITE_03_P03_A,SITE_03_P03_A_W140,1390,1400,during,zone_d,70.5,851.5,41.7,53.7,0.28907,0.21678,0.25832,0.18565,0.05019,0.0581,0.2151,0.1942,0.1025,-46.5,-32.9,0,20.8,34.1,37.2,0.9524,0.915,0.9804,False
SITE_03_P03_A,SITE_03_P03_A_W141,1400,1410,during,zone_d,64.0,937.0,52.0,59.4,0.26573,0.22646,0.28087,0.17604,0.05091,0.058,0.1786,0.1638,0.0838,-48.7,-39.1,0,20.8,33.0,38.6,0.9633,0.9116,0.979,False
SITE_03_P03_A,SITE_03_P03_A_W142,1410,1420,during,zone_d,68.1,880.8,52.8,64.3,0.31182,0.20643,0.24975,0.17553,0.05647,0.0497,0.1266,0.103,0.0135,-44.5,-31.6,0,20.9,33.7,40.7,0.965,1.0,0.9906,False
SITE_03_P03_A,SITE_03_P03_A_W143,1420,1430,during,zone_d,73.0,821.9,31.2,40.4,0.30076,0.20159,0.25581,0.20063,0.04121,0.0446,0.1946,0.1353,0.0169,-50.2,-37.8,0,20.9,33.8,40.9,0.9693,0.9464,0.9946,False
SITE_03_P03_A,SITE_03_P03_A_W144,1430,1440,during,zone_d,71.2,842.8,37.7,49.7,0.30474,0.21144,0.27511,0.15166,0.05704,0.0657,0.2723,0.1555,0.0217,-45.9,-32.8,0,20.6,33.8,40.4,0.9378,0.9644,0.9884,False
SITE_03_P03_A,SITE_03_P03_A_W145,1440,1450,during,zone_d,70.5,851.4,37.3,45.5,0.31417,0.17831,0.27493,0.17299,0.0596,0.0441,0.143,0.1123,0.0474,-46.5,-37.4,0,20.5,33.8,40.8,0.9728,0.9757,0.9722,False
SITE_03_P03_A,SITE_03_P03_A_W146,1450,1460,during,zone_d,73.5,816.8,31.6,44.2,0.28963,0.20942,0.2994,0.15719,0.04435,0.0677,0.1747,0.124,0.0725,-48.4,-33.9,0,20.5,34.5,39.8,0.9489,0.9592,0.9761,False
SITE_03_P03_A,SITE_03_P03_A_W147,1460,1470,during,zone_d,73.1,821.0,27.6,36.6,0.30099,0.24005,0.23673,0.163,0.05923,0.0632,0.2551,0.1697,0.0366,-48.4,-36.2,0,20.7,34.3,36.9,0.9586,0.9023,0.9883,False
SITE_03_P03_A,SITE_03_P03_A_W148,1470,1480,during,zone_d,74.5,805.4,30.4,41.5,0.3002,0.1986,0.26561,0.19032,0.04527,0.0399,0.1642,0.1288,0.054,-50.1,-39.1,0,20.8,33.9,33.6,0.9651,0.9421,0.9693,False
SITE_03_P03_A,SITE_03_P03_A_W149,1480,1490,during,zone_d,70.6,849.3,30.9,40.4,0.32177,0.21213,0.23828,0.18553,0.04229,0.0344,0.1441,0.1137,0.0264,-46.3,-35.8,0,20.7,33.9,36.3,0.942,0.9485,0.9908,False
SITE_03_P03_A,SITE_03_P03_A_W150,1490,1500,during,zone_d,77.8,771.3,27.1,33.5,0.28544,0.22074,0.24568,0.19327,0.05486,0.1316,0.5566,0.4153,0.0601,-46.7,-33.4,0,20.6,33.8,35.6,0.9038,0.8217,0.9854,False
SITE_03_P03_A,SITE_03_P03_A_W151,1500,1510,after,recovery_station,74.9,801.4,25.0,24.1,0.28463,0.20713,0.25442,0.19721,0.05662,0.1247,0.5173,0.4311,0.0872,-45.6,-35.1,0,20.7,33.4,34.9,0.9098,0.8135,0.9809,False
SITE_03_P03_A,SITE_03_P03_A_W152,1510,1520,after,recovery_station,70.7,848.4,20.7,23.7,0.32851,0.18926,0.25062,0.18904,0.04258,0.1161,0.3428,0.3373,0.0359,-48.4,-33.4,0,20.6,33.4,35.8,0.9355,0.8761,0.9813,False
SITE_03_P03_A,SITE_03_P03_A_W153,1520,1530,after,recovery_station,66.1,908.3,40.3,50.3,0.29379,0.21256,0.2716,0.16231,0.05974,0.0171,0.0517,0.0285,0.018,-46.0,-34.5,0,20.8,33.0,38.0,0.9399,0.9122,0.9869,False
SITE_03_P03_A,SITE_03_P03_A_W154,1530,1540,after,recovery_station,70.2,855.3,39.6,47.4,0.28089,0.22664,0.25868,0.1805,0.05329,0.0682,0.2135,0.1316,0.0728,-46.8,-35.2,0,21.0,33.3,35.5,0.9571,0.9095,0.9765,False
SITE_03_P03_A,SITE_03_P03_A_W155,1540,1550,after,recovery_station,69.5,863.2,40.5,53.4,0.27374,0.22084,0.27069,0.19071,0.04402,0.0098,0.0277,0.0255,0.0476,-45.5,-31.2,0,20.5,33.8,38.6,0.9785,0.9869,0.9854,False
SITE_03_P03_A,SITE_03_P03_A_W156,1550,1560,after,recovery_station,64.2,934.0,35.7,48.5,0.30199,0.23441,0.23093,0.18244,0.05023,0.0059,0.02,0.0415,0.1373,-48.1,-34.1,0,20.6,34.1,38.6,0.9508,0.9752,1.0,False
SITE_03_P03_A,SITE_03_P03_A_W157,1560,1570,after,recovery_station,66.2,906.9,32.0,39.8,0.27458,0.21837,0.26045,0.18707,0.05952,0.0399,0.1706,0.0302,0.1529,-47.0,-35.0,0,20.6,33.9,35.5,0.9648,0.985,0.9881,False
SITE_03_P03_A,SITE_03_P03_A_W158,1570,1580,after,recovery_station,67.9,883.6,32.9,37.8,0.28427,0.21015,0.26497,0.178,0.06261,0.0461,0.1923,0.0915,0.0695,-46.7,-36.7,0,20.5,34.1,34.7,0.9559,0.9406,0.9848,False
SITE_03_P03_A,SITE_03_P03_A_W159,1580,1590,after,recovery_station,66.3,904.9,38.9,46.3,0.26641,0.19956,0.27226,0.20354,0.05823,0.0309,0.125,0.0552,0.0812,-44.5,-33.4,0,20.7,33.2,35.5,0.9403,0.9459,0.9792,False
SITE_03_P03_A,SITE_03_P03_A_W160,1590,1600,after,recovery_station,67.4,889.7,38.2,46.7,0.30942,0.18844,0.2897,0.14736,0.06509,0.039,0.1441,0.0727,0.0887,-49.0,-35.0,0,20.7,33.5,34.3,0.9597,0.8816,0.9895,False
SITE_03_P03_A,SITE_03_P03_A_W161,1600,1610,after,recovery_station,67.5,889.2,43.8,49.9,0.32048,0.21006,0.24615,0.17443,0.04887,0.0267,0.1093,0.0168,0.0816,-48.4,-35.2,0,20.6,34.3,34.2,0.9314,0.9545,1.0,False
SITE_03_P03_A,SITE_03_P03_A_W162,1610,1620,after,recovery_station,66.7,899.5,40.8,47.5,0.31691,0.20199,0.26041,0.17481,0.04589,0.0391,0.1016,0.0628,0.1019,-47.4,-34.5,0,20.5,34.2,37.1,0.9551,0.8795,0.9902,False
SITE_03_P03_A,SITE_03_P03_A_W163,1620,1630,after,recovery_station,67.8,884.5,49.2,57.7,0.30376,0.23021,0.24202,0.17824,0.04577,0.0314,0.0832,0.0502,0.0549,-49.6,-38.3,0,20.7,34.4,36.6,0.9893,0.926,0.9862,False
SITE_03_P03_A,SITE_03_P03_A_W164,1630,1640,after,recovery_station,70.3,854.0,40.4,50.5,0.28969,0.19731,0.26097,0.20056,0.05147,0.0186,0.0497,0.0279,0.1985,-46.6,-34.9,0,20.8,34.6,34.4,0.9561,0.8863,0.9854,False
SITE_03_P03_A,SITE_03_P03_A_W165,1640,1650,after,recovery_station,66.8,898.2,44.4,56.9,0.30372,0.19148,0.27175,0.19037,0.04268,0.0344,0.0962,0.1154,0.0571,-49.3,-34.9,0,20.8,34.5,34.7,0.9435,0.8776,0.987,False
SITE_03_P03_A,SITE_03_P03_A_W166,1650,1660,after,recovery_station,68.7,873.6,38.0,44.5,0.30883,0.21033,0.24481,0.18354,0.05249,0.0356,0.1027,0.0466,0.0184,-49.3,-34.5,0,20.8,35.5,32.3,0.9847,0.9696,0.9702,False
SITE_03_P03_A,SITE_03_P03_A_W167,1660,1670,after,recovery_station,68.6,875.2,41.3,43.8,0.27902,0.20596,0.26279,0.18822,0.06402,0.0444,0.145,0.1086,0.0138,-48.3,-36.5,0,20.8,35.7,36.2,0.9522,0.8995,0.9771,False
SITE_03_P03_A,SITE_03_P03_A_W168,1670,1680,after,recovery_station,69.9,858.8,37.9,46.8,0.31112,0.20717,0.25234,0.18078,0.04859,0.0328,0.098,0.0803,0.0399,-47.9,-36.2,0,20.8,35.2,39.5,0.9647,0.9162,0.9765,False
SITE_03_P03_A,SITE_03_P03_A_W169,1680,1690,after,recovery_station,68.5,875.6,45.9,53.9,0.33764,0.21458,0.2537,0.15962,0.03445,0.0404,0.1588,0.0316,0.0273,-46.7,-32.5,0,20.4,35.2,35.7,0.9645,0.9622,0.9729,False
SITE_03_P03_A,SITE_03_P03_A_W170,1690,1700,after,recovery_station,65.3,918.2,45.3,50.9,0.29242,0.20242,0.28703,0.17213,0.046,0.0439,0.1602,0.0282,0.0805,-48.4,-35.6,0,20.7,34.8,35.3,0.9488,0.9568,0.9854,False
SITE_03_P03_A,SITE_03_P03_A_W171,1700,1710,after,recovery_station,66.1,907.8,47.2,59.2,0.32875,0.20729,0.24883,0.16009,0.05504,0.0556,0.2291,0.1192,0.0046,-45.8,-32.8,0,20.7,35.0,34.7,0.9472,0.936,0.9876,False
SITE_03_P03_A,SITE_03_P03_A_W172,1710,1720,after,recovery_station,60.4,993.1,38.9,46.0,0.32281,0.18874,0.25013,0.18444,0.05389,0.0391,0.1221,0.0739,0.0228,-49.4,-37.5,0,20.7,35.0,37.4,0.9582,0.94,0.9753,False
SITE_03_P03_A,SITE_03_P03_A_W173,1720,1730,after,recovery_station,62.4,961.9,40.2,47.9,0.29693,0.21207,0.28443,0.1628,0.04377,0.0091,0.0296,0.0154,0.0022,-47.1,-34.5,0,20.8,35.1,38.4,0.9692,0.9873,0.9866,False
SITE_03_P03_A,SITE_03_P03_A_W174,1730,1740,after,recovery_station,67.2,893.4,53.9,69.9,0.30938,0.18963,0.25802,0.1961,0.04687,0.0444,0.1788,0.1194,0.0602,-45.9,-32.4,0,20.7,35.4,35.9,0.9516,0.9468,0.9803,False
SITE_03_P03_A,SITE_03_P03_A_W175,1740,1750,after,recovery_station,66.3,904.6,52.2,59.6,0.3043,0.20729,0.26164,0.18093,0.04583,0.041,0.1256,0.0991,0.0258,-49.0,-39.1,0,20.6,35.1,36.0,0.9674,0.9344,0.9989,False
SITE_03_P03_A,SITE_03_P03_A_W176,1750,1760,after,recovery_station,60.9,985.1,51.4,59.8,0.31744,0.1848,0.25154,0.19982,0.04639,0.0502,0.1384,0.1129,0.028,-47.3,-36.5,0,20.5,35.4,37.1,0.9503,0.943,0.9617,False
SITE_03_P03_A,SITE_03_P03_A_W177,1760,1770,after,recovery_station,68.7,873.0,52.6,64.9,0.27853,0.20601,0.2529,0.2025,0.06005,0.055,0.2069,0.1638,0.0283,-46.5,-33.0,0,20.4,35.3,35.5,0.9464,0.9067,0.9874,False
SITE_03_P03_A,SITE_03_P03_A_W178,1770,1780,after,recovery_station,65.4,917.3,59.1,74.3,0.31578,0.21957,0.24797,0.17682,0.03986,0.0583,0.1938,0.1111,0.1206,-48.5,-35.3,0,20.1,35.2,33.9,0.9351,0.886,0.9923,False
SITE_03_P03_A,SITE_03_P03_A_W179,1780,1790,after,recovery_station,60.9,984.5,54.2,63.9,0.30073,0.18662,0.27627,0.18179,0.05459,0.0255,0.096,0.0058,0.1364,-49.7,-39.2,0,20.4,36.2,34.0,0.9549,0.9147,0.9855,False
SITE_03_P03_A,SITE_03_P03_A_W180,1790,1800,after,recovery_station,64.9,925.2,49.4,61.8,0.29386,0.19351,0.26907,0.18683,0.05674,0.0346,0.0882,0.0552,0.0334,-47.3,-32.7,0,20.4,35.9,37.2,0.9604,0.9433,0.9677,False
SITE_03_P04_A,SITE_03_P04_A_W001,0,10,before,baseline_station,72.2,831.0,36.7,53.5,0.27705,0.22414,0.26224,0.19394,0.04263,0.0469,0.1244,0.0194,0.0388,-49.6,-35.1,0,21.1,43.1,35.3,0.9477,0.8832,0.9902,False
SITE_03_P04_A,SITE_03_P04_A_W002,10,20,before,baseline_station,74.6,804.8,45.3,64.5,0.29844,0.20593,0.21682,0.21891,0.05989,0.0155,0.0663,0.0412,0.0881,-46.7,-36.0,0,20.9,43.2,34.4,0.9551,0.8649,0.9707,False
SITE_03_P04_A,SITE_03_P04_A_W003,20,30,before,baseline_station,75.1,798.8,49.4,74.8,0.3147,0.22121,0.22202,0.2058,0.03627,0.0235,0.105,0.0178,0.2094,-47.3,-34.3,0,21.0,43.5,35.7,0.9362,0.9461,0.9696,False
SITE_03_P04_A,SITE_03_P04_A_W004,30,40,before,baseline_station,74.3,807.8,50.9,77.2,0.286,0.1916,0.26375,0.19991,0.05875,0.0562,0.1531,0.0213,0.0235,-49.7,-38.6,0,20.9,43.7,37.2,0.9717,0.9442,0.9763,False
SITE_03_P04_A,SITE_03_P04_A_W005,40,50,before,baseline_station,76.0,789.4,56.2,91.9,0.27259,0.20215,0.27428,0.20907,0.04192,0.0363,0.1113,0.0843,0.1049,-48.0,-33.7,0,20.9,44.1,36.4,0.9718,0.9673,0.9812,False
SITE_03_P04_A,SITE_03_P04_A_W006,50,60,before,baseline_station,76.4,785.7,45.8,66.5,0.2833,0.22799,0.23256,0.22476,0.03138,0.0232,0.102,0.0181,0.0199,-50.3,-37.8,0,21.1,44.0,33.3,0.9484,0.9428,0.9899,False
SITE_03_P04_A,SITE_03_P04_A_W007,60,70,before,baseline_station,73.5,816.8,40.4,63.7,0.27949,0.2057,0.25351,0.19969,0.0616,0.0304,0.1003,0.1011,0.1014,-47.1,-33.1,0,20.9,43.6,35.9,0.9518,0.9765,0.9801,False
SITE_03_P04_A,SITE_03_P04_A_W008,70,80,before,baseline_station,71.4,840.8,39.4,59.7,0.29378,0.21801,0.24236,0.19288,0.05298,0.0329,0.084,0.0498,0.0385,-49.3,-36.1,0,21.0,43.3,34.4,0.987,0.9931,0.9836,False
SITE_03_P04_A,SITE_03_P04_A_W009,80,90,before,baseline_station,77.0,779.2,34.8,54.7,0.27102,0.21555,0.24477,0.20947,0.05918,0.0512,0.1578,0.0344,0.0354,-49.8,-36.0,0,21.0,42.6,30.9,0.9448,0.9822,0.98,False
SITE_03_P04_A,SITE_03_P04_A_W010,90,100,before,baseline_station,74.4,806.5,47.0,73.7,0.31226,0.21901,0.24539,0.16241,0.06094,0.0387,0.0973,0.032,0.0127,-46.6,-26.6,1,21.0,42.0,32.7,0.9771,0.9614,0.9929,False
SITE_03_P04_A,SITE_03_P04_A_W011,100,110,before,baseline_station,75.8,791.2,36.8,55.0,0.3004,0.20521,0.26462,0.16306,0.0667,0.0549,0.1733,0.1238,0.1462,-49.8,-38.7,0,21.2,41.9,34.0,0.9537,0.9666,0.9742,False
SITE_03_P04_A,SITE_03_P04_A_W012,110,120,before,baseline_station,73.3,818.3,37.5,57.0,0.32816,0.21106,0.2383,0.16729,0.05519,0.0388,0.1053,0.0995,0.0621,-48.1,-33.8,0,21.1,42.4,33.8,0.9543,0.9484,0.9754,False
SITE_03_P04_A,SITE_03_P04_A_W013,120,130,before,baseline_station,72.3,829.4,34.5,61.2,0.2859,0.22604,0.25777,0.18919,0.0411,0.0425,0.1699,0.0809,0.0208,-48.3,-33.7,0,21.1,43.1,34.6,0.9511,0.9275,0.9714,False
SITE_03_P04_A,SITE_03_P04_A_W014,130,140,before,baseline_station,75.8,791.9,49.7,77.2,0.29566,0.20013,0.23211,0.20973,0.06236,0.0507,0.1383,0.1418,0.0837,-47.7,-38.1,0,21.0,44.1,35.6,0.9647,0.9334,0.9887,False
SITE_03_P04_A,SITE_03_P04_A_W015,140,150,before,baseline_station,74.1,809.9,42.1,72.4,0.28512,0.21435,0.27364,0.17508,0.05181,0.0498,0.1833,0.1012,0.0304,-49.7,-40.1,0,21.2,43.7,39.2,0.9582,0.9062,0.983,False
SITE_03_P04_A,SITE_03_P04_A_W016,150,160,before,baseline_station,67.9,883.2,49.2,84.6,0.30647,0.18556,0.28072,0.17722,0.05003,0.0407,0.1029,0.0418,0.0557,-48.9,-34.4,0,21.1,44.4,36.8,0.9605,0.9716,0.9784,False
SITE_03_P04_A,SITE_03_P04_A_W017,160,170,before,baseline_station,70.1,856.4,31.9,50.8,0.30707,0.21831,0.22701,0.19408,0.05353,0.0497,0.1871,0.098,0.1903,-45.7,-25.6,1,21.3,43.9,37.9,0.9698,0.935,0.9802,False
SITE_03_P04_A,SITE_03_P04_A_W018,170,180,before,baseline_station,73.1,820.3,53.5,78.8,0.30475,0.19383,0.24925,0.19414,0.05803,0.0574,0.2163,0.0672,0.0761,-46.1,-32.9,0,21.2,43.6,38.4,0.9688,0.9128,0.9763,False
SITE_03_P04_A,SITE_03_P04_A_W019,180,190,before,baseline_station,74.5,805.2,46.6,76.1,0.29954,0.24627,0.22971,0.16776,0.05672,0.0502,0.2034,0.1443,0.0677,-46.5,-34.3,0,21.2,43.6,38.6,0.9482,0.9104,0.9852,False
SITE_03_P04_A,SITE_03_P04_A_W020,190,200,before,baseline_station,75.6,793.6,35.1,58.7,0.29105,0.19659,0.25301,0.20735,0.052,0.0435,0.1383,0.0595,0.043,-50.2,-36.7,0,21.2,43.9,36.7,0.9765,0.9541,0.9712,False
